utility_id,utility_name,plant_code,plant_name,street_address,city,state,zip,county,latitude,longitude,nerc_region,balancing_authority_code,balancing_authority_name,name_of_water_source,primary_purpose_naics_code,regulatory_status,sector,sector_name,ferc_cogeneration_status,ferc_cogeneration_docket_number,ferc_small_power_producer_status,ferc_small_power_producer_docket_number,ferc_exempt_wholesale_generator_status,ferc_exempt_wholesale_generator_docket_number,ash_impoundment,ash_impoundment_lined,ash_impoundment_status,transmission_or_distribution_system_owner,transmission_or_distribution_system_owner_id,transmission_or_distribution_system_owner_state,grid_voltage_kv,grid_voltage_2_kv,grid_voltage_3_kv,energy_storage,natural_gas_ldc_name,natural_gas_pipeline_name_1,natural_gas_pipeline_name_2,natural_gas_pipeline_name_3,pipeline_notes,natural_gas_storage,liquefied_natural_gas_storage
55901,Osceola Windpower LLC,56645,Osceola Windpower LLC,6952 Hwy 9,Harris,IA,51345,Osceola,43.4303,-95.4167,MRO,SWPP,Southwest Power Pool,,22,NR,2,IPP Non-CHP,N,,N,,N,,,X,,"Osceola Electric Coop, Inc",14202,IA,230, , ,N,,,,,,,
56484,Butler Ridge Wind Energy Center,56647,Butler Ridge,W1724 ILLINOIS ROAD,Mayville,WI,53050,Dodge,43.400278,-88.481111,MRO,MISO,"Midcontinent Independent Transmission System Operator, Inc..",,22,NR,2,IPP Non-CHP,N,,N,,N,,N,X,,American Transmission Co,659,WI,138, , ,N,,,,,,,
58353,NextEra Energy Majestic Wind,56648,Majestic 1 Wind Farm,580 FM 1342,Panhandle,TX,79068,Carson,35.3919,-101.53,MRO,SWPP,Southwest Power Pool,,22,NR,2,IPP Non-CHP,N,,N,,N,,N,X,,Southwestern Public Service Co,17718,TX,115, , ,N,,,,,,,
55397,NRG Energy Inc,56649,South Trent Wind Farm,1101 CR 190,Sweetwater,TX,79556,Nolan,32.4081,-100.1286,TRE,ERCO,"Electric Reliability Council of Texas, Inc.",,22,NR,2,IPP Non-CHP,N,,N,,Y,08-20-000,N,X,,Oncor Electric Delivery Company LLC,44372,TX,138, , ,N,,,,,,X,X
59102,Wessington Wind,56650,Wessington Springs,230th Street & 380th Avenue,Wessington Springs,SD,57382,Jerauld,44.0025,-98.590833,MRO,SWPP,Southwest Power Pool,,22,NR,2,IPP Non-CHP,N,,N,,N,,,X,,WAPA-- Western Area Power Administration,27000,SD,230, , ,N,,,,,,,
56385,Duke Energy DEGS North Allegheny,56651,North Allegheny Windpower Project,St. Hwy 53 & US Hwy 22,Lilly,PA,15938,Blair,40.4381,-78.5436,RFC,PJM,"PJM Interconnection, LLC",,22,NR,2,IPP Non-CHP,N,,N,,N,,,X,,Pennsylvania Electric Co,14711,PA,230, , ,N,,,,,,,
56545,Pattern Operators LP,56654,Hatchet Ridge Wind Project,19400 Bunch Grass Lookout Rd,Burney,CA,96013,Shasta,40.8981,-121.8036,WECC,CISO,California Independent System Operator,,22,NR,2,IPP Non-CHP,N,,N,,N,,N,X,,Pacific Gas & Electric Co,14328,CA,230, , ,N,,,,,,X,X
56951,"Michigan Wind 2, LLC",56659,Michigan Wind 2,1331 Wetzel Rd,Minden City,MI,48456,Sanilac,43.663056,-82.746944,RFC,MISO,"Midcontinent Independent Transmission System Operator, Inc..",,22,NR,2,IPP Non-CHP,N,,N,,Y,11-100-000,N,X,,ITC Transmission,56068,MI,120, , ,N,,,,,,X,X
56545,Pattern Operators LP,56661,Pattern Gulf Wind,803 Gulf Wind Road,Armstrong,TX,78338,Kenedy,27.0011,-97.5994,TRE,ERCO,"Electric Reliability Council of Texas, Inc.",,22,NR,2,IPP Non-CHP,N,,N,,Y,08-35-000,N,X,,AEP Texas Central Company,3278,TX,345, , ,N,,,,,,X,X
55918,Acciona Wind Energy USA LLC,56665,Dempsey Ridge Wind Farm,10302 N 2890 Rd,Cheyenne,OK,73628,Roger Mills,35.529778,-99.814456,MRO,SWPP,Southwest Power Pool,,22,NR,2,IPP Non-CHP,N,,N,,Y,11-75-000,N,X,,Public Service Co of Oklahoma,15474,OK,230, , ,N,,,,,,X,X
14354,PacifiCorp,56666,Goodnoe Hills,1332 Hoctor Road,Goldendale,WA,98620,Klickitat,45.781825,-120.521151,WECC,BPAT,Bonneville Power Administration,,22,RE,1,Electric Utility,N,,N,,N,,,X,,PacifiCorp,14354,WA,230, , ,N,,,,,,,
55918,Acciona Wind Energy USA LLC,56669,Tatanka Wind Power LLC,10002 - 359th Avenue SE,Ashley,ND,58413,Dickey,45.959325,-98.946325,MRO,MISO,"Midcontinent Independent Transmission System Operator, Inc..",,22,NR,2,IPP Non-CHP,N,,N,,Y,07-87-000,N,X,,Montana-Dakota Utilities Co,12199,ND,230, , ,N,,,,,,X,X
55918,Acciona Wind Energy USA LLC,56670,Velva Windfarm LLC,"4626 Highway 41, POB 540",Velva,ND,58790,McHenry,48.083625,-100.9215,MRO,MISO,"Midcontinent Independent Transmission System Operator, Inc..",,22,NR,2,IPP Non-CHP,N,,Y,06-26-000,N,,N,X,,Northern States Power Co - Minnesota,13781,ND,115, , ,N,,,,,,X,X
55922,Whirlwind Energy LLC,56673,Whirlwind Energy Center,1683 County Rd 271,Floydada,TX,79235,Floyd,34.105,-101.0986,TRE,ERCO,"Electric Reliability Council of Texas, Inc.",,22,NR,2,IPP Non-CHP,N,,N,,N,,N,X,,AEP Texas North Company,20404,TX,69, , ,N,,,,,,N,X
12341,MidAmerican Energy Co,56677,Charles City Wind Farm,1307 South Main St,Charles City,IA,50616,Floyd,43.0003,-92.62,MRO,MISO,"Midcontinent Independent Transmission System Operator, Inc..",,22,RE,1,Electric Utility,N,,N,,N,,N,X,,MidAmerican Energy Co,12341,IA,69, , ,N,,,,,,,
55931,Orion Energy Group LLC,56679,Benton County Wind Farm,8557W. 600N,Earl Park,IN,47942,Benton,40.695,-87.4886,RFC,MISO,"Midcontinent Independent Transmission System Operator, Inc..",,22,NR,2,IPP Non-CHP,N,,N,,Y,08-561,N,X,,Northern Indiana Pub Serv Co,13756,IN,138, , ,N,,,,,,N,N
64632,"Forward Windpower, LLC",56699,Forward Windpower LLC,3202 Ridge Road,Berlin,PA,15501,Somerset,40.0853,-78.8633,RFC,PJM,"PJM Interconnection, LLC",,22,NR,2,IPP Non-CHP,N,,N,,Y,08-293-000,N,X,,Pennsylvania Electric Co,14711,PA,38.5, , ,N,,,,,,,
64650,"Lookout Windpower, LLC",56700,Lookout Windpower LLC,115 Townhill Road,Berlin,PA,15530,Somerset,39.8794,-78.9183,RFC,PJM,"PJM Interconnection, LLC",,22,NR,2,IPP Non-CHP,N,,N,,Y,EG08-22,N,X,,Pennsylvania Electric Co,14711,PA,38.5, , ,N,,,,,,,
19281,Turlock Irrigation District,56702,Tuolumne Wind Project,S-14 and Hwy 97,Goldendale,WA,98620,Klickitat,45.8797,-120.8072,WECC,BPAT,Bonneville Power Administration,,22,RE,1,Electric Utility,N,,N,,N,,N,X,,Bonneville Power Administration,1738,WA,230, , ,N,,,,,,X,X
13781,Northern States Power Co - Minnesota,56750,Jeffers Wind 20 LLC,308 S County Road,Jeffers,MN,56145,Cottonwood,44.057778,-95.2525,MRO,MISO,"Midcontinent Independent Transmission System Operator, Inc..",,22,RE,1,Electric Utility,N,,N,,Y,EG07-66,N,X,,Interstate Power and Light Co,9417,MN,69, , ,N,,,,,,,
64661,"Spanish Fork Wind Park 2, LLC",56751,Spanish Fork Wind Park 2 LLC,2876 Gomex Rd,Spanish Fork,UT,84660,Utah,40.071389,-111.582222,WECC,PACE,PacifiCorp - East,,22,NR,2,IPP Non-CHP,N,,Y,"06-67-000, 001",Y,"06-69-000, 001",N,X,,PacifiCorp,14354,UT,46, , ,N,,,,,,,
64651,Mountain Wind Power LLC,56752,Mountain Wind Power LLC,1748 CR 202,Fort Bridger,WY,82933,Uinta,41.288056,-110.480741,WECC,PACE,PacifiCorp - East,,22,NR,2,IPP Non-CHP,N,,Y,QF07-8,Y,EG13-63,N,X,,PacifiCorp,14354,WY,138, , ,N,,,,,,,
64652,Mountain Wind Power II LLC,56753,Mountain Wind Power II LLC,1749 CR 202,Fort Bridger,WY,82933,Uinta,41.263889,-110.544444,WECC,PACE,PacifiCorp - East,,22,NR,2,IPP Non-CHP,N,,Y,QF07-9,Y,EG13-64,N,X,,PacifiCorp,14354,WY,138, , ,N,,,,,,,
64644,Goat Wind LP,56754,Goat Wind LP,240 & 241 Texas Hwy 158E,Sterling City,TX,76951,Sterling,31.951944,-100.791389,TRE,ERCO,"Electric Reliability Council of Texas, Inc.",,22,NR,2,IPP Non-CHP,N,,N,,Y,08-41-000,N,X,,PacifiCorp,14354,WY,34.5, , ,N,,,,,,,
59883,NRG Energy Gas & Wind Holdings Inc,56755,Odin Wind Farm LLC,56813 County Road 44,Mountainlake,MN,56159,Cottonwood,43.8953,-94.9142,MRO,MISO,"Midcontinent Independent Transmission System Operator, Inc..",,22,NR,2,IPP Non-CHP,N,,Y,"08-432-000,433,434-,435,436,437,438,439",N,,N,X,,Interstate Power and Light Co,9417,MN,69, , ,N,,,,,,,
55958,Capricorn Ridge Wind LLC,56763,Capricorn Ridge Wind LLC,Unnammed Road,Sterling City,TX,76951,Sterling,31.951958,-101.018936,TRE,ERCO,"Electric Reliability Council of Texas, Inc.",,22,NR,2,IPP Non-CHP,N,,N,,N,,N,X,,Lower Colorado River Authority,11269,,138, , ,N,,,,,,X,X
15399,Avangrid Renewables LLC,56764,Winnebago Wind Power Project,11995 380th Street,Forest City,IA,50436,Winnebago,43.315,-93.77,MRO,MISO,"Midcontinent Independent Transmission System Operator, Inc..",,22,NR,2,IPP Non-CHP,N,,N,,N,,,X,,Dairyland Power Coop,4716,,69, , ,N,,,,,,,
15399,Avangrid Renewables LLC,56765,Barton Windpower LLC,1143 410th Street,Kensett,IA,50448,Worth,43.393,-93.091,MRO,MISO,"Midcontinent Independent Transmission System Operator, Inc..",,22,NR,2,IPP Non-CHP,N,,N,,N,,,X,,Interstate Power and Light Co,9417,IA,161, , ,N,,,,,,,
15399,Avangrid Renewables LLC,56767,Farmers City Wind LLC,13987 U.S. Highway 59,Tarkio,MO,64491,Atchison,40.575,-95.5228,SERC,MISO,"Midcontinent Independent Transmission System Operator, Inc..",,22,NR,2,IPP Non-CHP,N,,N,,N,,,X,,MidAmerican Energy Co,12341,IA,345, , ,N,,,,,,,
15399,Avangrid Renewables LLC,56770,Locust Ridge II LLC,711 Raven Run Road,Shenandoah,PA,17976,Schuylkill,40.8411,-76.1547,RFC,PJM,"PJM Interconnection, LLC",,22,NR,2,IPP Non-CHP,N,,N,,N,,,X,,PPL Electric Utilities Corp,14715,PA,69, , ,N,,,,,,,
62076,Silver Star I Power Partners LLC,56771,Silver Star I Wind Power Project,10893 CR397,Dublin,TX,76446,Erath,32.338659,-98.476051,TRE,ERCO,"Electric Reliability Council of Texas, Inc.",,22,NR,2,IPP Non-CHP,N,,N,,Y,08-69-000,N,X,,Oncor Electric Delivery Company LLC,44372,TX,138, , ,N,,,,,,X,X
49893,Invenergy Services LLC,56773,McAdoo Wind Energy LLC,401 W FM 193,McAdoo,TX,79243,Dickens,33.752201,-100.967402,TRE,ERCO,"Electric Reliability Council of Texas, Inc.",,22,NR,2,IPP Non-CHP,N,,N,,N,,N,X,,AEP Texas North Company,20404,TX,138, , ,N,,,,,,,
49893,Invenergy Services LLC,56774,Turkey Track Wind Energy LLC,4310 A Hwy 153,Blackwell,TX,79537,Nolan,32.1981,-100.2686,TRE,ERCO,"Electric Reliability Council of Texas, Inc.",,22,NR,2,IPP Non-CHP,N,,N,,N,,N,X,,AEP Texas North Company,20404,TX,138, , ,N,,,,,,,
49893,Invenergy Services LLC,56775,Scurry County Wind II,6543 E Hwy,Snyder,TX,79549,Scurry,32.718056,-100.793333,TRE,ERCO,"Electric Reliability Council of Texas, Inc.",,22,NR,2,IPP Non-CHP,N,,N,,N,,N,X,,Oncor Electric Delivery Company LLC,44372,TX,138, , ,N,,,,,,,
49893,Invenergy Services LLC,56776,Gunsight Mountain Wind Energy LLC,17012 North County Road 33,Big Spring,TX,79720,Howard,32.240278,-101.473611,TRE,ERCO,"Electric Reliability Council of Texas, Inc.",,22,NR,2,IPP Non-CHP,N,,N,,N,,N,X,,Oncor Electric Delivery Company LLC,44372,TX,138, , ,N,,,,,,,
55963,AE Power Services LLC,56777,Fowler Ridge Wind Farm LLC,91S 100 East,Fowler,IN,47944,Benton,40.583889,-87.3336,RFC,PJM,"PJM Interconnection, LLC",,22,NR,2,IPP Non-CHP,N,,N,,Y,"08-94-000, 08-96-000,09-80-000.",N,X,,Indiana Michigan Power Co,9324,IN,345, , ,N,,,,,,X,X
12199,Montana-Dakota Utilities Co,56782,Diamond Willow Wind Facility,HWY 12,Baker,MT,59313,Fallon,46.2753,-104.1836,MRO,MISO,"Midcontinent Independent Transmission System Operator, Inc..",,22,RE,1,Electric Utility,N,,N,,N,,N,X,,Montana-Dakota Utilities Co,12199,MT,57, , ,N,,,,,,X,X
55981,Elbow Creek Wind Project LLC,56783,Elbow Creek Wind Project LLC,9919 Kay,Forsan,TX,79733,Howard,32.1408,-101.3986,TRE,ERCO,"Electric Reliability Council of Texas, Inc.",,22,NR,2,IPP Non-CHP,N,,N,,N,,,X,,Oncor Electric Delivery Company LLC,44372,TX,345, , ,N,,,,,,X,X
55990,"Cloud County Windfarm, LLC",56784,Cloud County Wind Farm,1409 Iron Road,Concordia,KS,66901,Cloud,39.4375,-97.6644,MRO,SWPP,Southwest Power Pool,,22,NR,2,IPP Non-CHP,N,,N,,Y,08-1225,N,X,,Prairie Land Electric Coop Inc,13799,KS,230, , ,N,,,,,,N,X
15399,Avangrid Renewables LLC,56789,Pebble Springs Wind LLC,74623 Rhea Road,Wasco,OR,97812,Gilliam,45.7119,-120.125,WECC,AVRN,Avangrid Renewables LLC,,22,NR,2,IPP Non-CHP,N,,N,,N,,,X,,Bonneville Power Administration,1738,OR,230, , ,N,,,,,,,
15399,Avangrid Renewables LLC,56790,Hay Canyon Wind Power LLC,98100 Baseline Lane,Wasco,OR,97065,Sherman,45.52,-120.5744,WECC,AVRN,Avangrid Renewables LLC,,22,NR,2,IPP Non-CHP,N,,N,,N,,,X,,Bonneville Power Administration,1738,OR,345, , ,N,,,,,,,
15399,Avangrid Renewables LLC,56791,Dillon Wind LLC,19020 North Indian Ave Ste 7-C,North Palm Springs,CA,92258,Riverside,33.9393,-116.5527,WECC,CISO,California Independent System Operator,,22,NR,2,IPP Non-CHP,N,,N,,Y,07-35-000,,X,,Southern California Edison Co,17609,CA,115, , ,N,,,,,,,
15399,Avangrid Renewables LLC,56792,Buffalo Ridge I LLC,21006 486th Avenue,Elkton,SD,57026,Brookings,44.4328,-96.4779,MRO,MISO,"Midcontinent Independent Transmission System Operator, Inc..",,22,NR,2,IPP Non-CHP,N,,N,,N,,,X,,Northern States Power Co - Minnesota,13781,SD,115, , ,N,,,,,,,
15399,Avangrid Renewables LLC,56793,Elm Creek Wind LLC,231 220th  Street,Trimont,MN,56176,Jackson,43.7542,-94.9497,MRO,MISO,"Midcontinent Independent Transmission System Operator, Inc..",,22,NR,2,IPP Non-CHP,N,,N,,N,,,X,,PPL Electric Utilities Corp,14715,PA,34.5, , ,N,,,,,,,
15399,Avangrid Renewables LLC,56794,Moraine II Wind LLC,4 151st Street,Woodstock,MN,56186,Pipestone,44.1238,-96.0784,MRO,MISO,"Midcontinent Independent Transmission System Operator, Inc..",,22,NR,2,IPP Non-CHP,N,,N,,N,,,X,,Northern States Power Co - Minnesota,13781,MN,115, , ,N,,,,,,,
15399,Avangrid Renewables LLC,56795,Penascal Wind Power LLC,581 South Highway 77,Sarita,TX,78385,Kenedy,27.022112,-97.498478,TRE,ERCO,"Electric Reliability Council of Texas, Inc.",,22,NR,2,IPP Non-CHP,N,,N,,N,,,X,,AEP Texas Central Company,3278,TX,345, , ,N,,,,,,,
15399,Avangrid Renewables LLC,56796,South Chestnut LLC,1745 Skyline Drive,Farmington,PA,15437,Fayette,39.7513,-79.7271,RFC,PJM,"PJM Interconnection, LLC",,22,NR,2,IPP Non-CHP,N,,N,,N,,,X,,West Penn Power Company,20387,PA,138, , ,N,,,,,,,
55992,"Pioneer Prairie Wind Farm I, LLC",56797,Pioneer Prairie Wind Farm,4968 Valley Ave,McIntire,IA,50455,Mitchell,43.4839,-92.6131,MRO,MISO,"Midcontinent Independent Transmission System Operator, Inc..",,22,NR,2,IPP Non-CHP,N,,N,,Y,07-85,,X,,ITC Midwest LLC,56161,,345, , ,N,,,,,,,
8797,Hull Municipal Light Plant,56800,Hull Wind II,Dump Access Road,Hull,MA,2045,Plymouth,42.261111,-70.856389,NPCC,ISNE,ISO New England Inc.,,22,RE,1,Electric Utility,N,,N,,N,,N,X,,Massachusetts Electric Co,11804,MA,13.8, , ,N,,,,,,,
55918,Acciona Wind Energy USA LLC,56804,Red Hills Wind Project LLC,10217 N 2020 Rd,Hammon,OK,73650,Roger Mills,35.535,-99.3828,MRO,SWPP,Southwest Power Pool,,22,NR,2,IPP Non-CHP,N,,N,,Y,09-4-000,N,X,,"Western Farmers Elec Coop, Inc",20447,,138, , ,N,,,,,,X,X
55918,Acciona Wind Energy USA LLC,56805,EcoGrove Wind LLC,9370 N Baker Rd,Lena,IL,61048,Stephenson,42.451481,-89.878428,RFC,PJM,"PJM Interconnection, LLC",,22,NR,2,IPP Non-CHP,N,,N,,Y,09-25-000,N,X,,Commonwealth Edison Co,4110,IL,138, , ,N,,,,,,X,X
12341,MidAmerican Energy Co,56809,Carroll Wind Farm,1832 Industrial Park Road,Carroll,IA,51401,Carroll,42.1622,-94.93,MRO,MISO,"Midcontinent Independent Transmission System Operator, Inc..",,22,RE,1,Electric Utility,N,,N,,N,,N,X,,MidAmerican Energy Co,12341,IA,161, , ,N,,,,,,,
12341,MidAmerican Energy Co,56810,Adair Wind Farm,106 Hillcrest St.,Adair,IA,50002,Adair,41.4236,-94.665,MRO,MISO,"Midcontinent Independent Transmission System Operator, Inc..",,22,RE,1,Electric Utility,N,,N,,N,,N,X,,MidAmerican Energy Co,12341,IA,161, , ,N,,,,,,,
12341,MidAmerican Energy Co,56811,Walnut Wind Farm,236 Pearl St.,Walnut,IA,51577,Pottawattamie,41.4517,-95.2383,MRO,MISO,"Midcontinent Independent Transmission System Operator, Inc..",,22,RE,1,Electric Utility,N,,N,,N,,N,X,,MidAmerican Energy Co,12341,IA,161, , ,N,,,,,,,
22500,"Evergy Kansas Central, Inc",56818,Central Plains Wind Farm,206 N. County Road 25,Marienthal,KS,67863,Wichita,38.503167,-101.161472,MRO,SWPP,Southwest Power Pool,,22,RE,1,Electric Utility,N,,N,,N,,N,X,,Westar Energy Inc,22500,KS,115, , ,N,,,,,,X,X
22500,"Evergy Kansas Central, Inc",56819,Flat Ridge Wind Farm,7329 NE Ridge Road,Nashville,KS,67112,Barber,37.369167,-98.460278,MRO,SWPP,Southwest Power Pool,,22,RE,1,Electric Utility,N,,N,,N,,N,X,,Westar Energy Inc,22500,KS,138, , ,N,,,,,,X,X
56033,Hackberry Wind LLC,56823,Hackberry Wind Farm,177 Private Road,Albany,TX,76430,Shackelford,32.7683,-99.4228,TRE,ERCO,"Electric Reliability Council of Texas, Inc.",,22,NR,2,IPP Non-CHP,N,,N,,Y,07-82-000,N,X,,Oncor Electric Delivery Company LLC,44372,TX,345, , ,N,,,,,,N,X
63166,"Marshall Wind Farm, LLC",56824,Marshall Wind 2 LLC,1917 County Road 7,Marshall,MN,56258,Lyon,44.3236,-95.8222,MRO,MISO,"Midcontinent Independent Transmission System Operator, Inc..",,22,NR,2,IPP Non-CHP,N,,Y,08-58-000,N,,N,X,,Otter Tail Power Co,14232,MN,34.5, , ,N,,,,,,,
63166,"Marshall Wind Farm, LLC",56825,Marshall Wind 3 LLC,1862 250th Avenue,Marshall,MN,56258,Lyon,44.3211,-95.7942,MRO,MISO,"Midcontinent Independent Transmission System Operator, Inc..",,22,NR,2,IPP Non-CHP,N,,Y,08-55-000,N,,N,X,,Otter Tail Power Co,14232,MN,34.5, , ,N,,,,,,,
63166,"Marshall Wind Farm, LLC",56826,Marshall Wind 4 LLC,1951 County Road 7,Marshall,MN,56258,Lyon,44.3361,-95.8242,MRO,MISO,"Midcontinent Independent Transmission System Operator, Inc..",,22,NR,2,IPP Non-CHP,N,,Y,08-56-000,N,,N,X,,Otter Tail Power Co,14232,MN,34.5, , ,N,,,,,,,
63166,"Marshall Wind Farm, LLC",56827,Marshall Wind 5 LLC,1926 230th Avenue,Marshall,MN,56258,Lyon,44.3303,-95.8344,MRO,MISO,"Midcontinent Independent Transmission System Operator, Inc..",,22,NR,2,IPP Non-CHP,N,,Y,08-57-000,N,,N,X,,Otter Tail Power Co,14232,MN,34.5, , ,N,,,,,,,
63166,"Marshall Wind Farm, LLC",56828,Marshall Wind 6 LLC,1926 230th Avenue,Marshall,MN,56258,Lyon,44.3308,-95.8297,MRO,MISO,"Midcontinent Independent Transmission System Operator, Inc..",,22,NR,2,IPP Non-CHP,N,,Y,08-60-000,N,,N,X,,Otter Tail Power Co,14232,MN,34.5, , ,N,,,,,,,
61191,"Helix Maine Wind Development, LLC",56829,Kibby Wind Facility,3647 The Arnold Trail,Chain of Ponds,ME,4936,Franklin,45.3853,-70.5258,NPCC,ISNE,ISO New England Inc.,,22,NR,2,IPP Non-CHP,N,,N,,N,,N,X,,Central Maine Power Co,3266,ME,115, , ,N,,,,,,X,X
20860,Wisconsin Public Service Corp,56831,Crane Creek Wind Energy Center,E.of Addison S. of 50th St,Riceville,IA,50466,Howard,43.397778,-92.473611,MRO,MISO,"Midcontinent Independent Transmission System Operator, Inc..",,22,RE,1,Electric Utility,N,,N,,N,,,X,,American Transmission Systems Inc,56162,,161, , ,N,,,,,,X,
64408,Stockyard Wind,56835,Ribeye Wind (11) LLC,10655 US Highway 287,Dumas,TX,79029,Moore,35.8119,-101.9789,MRO,SWPP,Southwest Power Pool,,22,NR,2,IPP Non-CHP,N,,Y,07-56-000,N,,N,X,,Southwestern Public Service Co,17718,TX,34.5, , ,N,,,,,,N,X
64408,Stockyard Wind,56836,T-Bone Wind (10) LLC,6000 Stallwitz Road,Dumas,TX,79029,Moore,35.8081,-101.9986,MRO,SWPP,Southwest Power Pool,,22,NR,2,IPP Non-CHP,N,,Y,07-55-000,N,,N,X,,Southwestern Public Service Co,17718,TX,34.5, , ,N,,,,,,N,X
64408,Stockyard Wind,56837,Tri-Tip Wind (9) LLC,11572 Texas Beef Road,Sunray,TX,79086,Moore,35.9614,-101.8033,MRO,SWPP,Southwest Power Pool,,22,NR,2,IPP Non-CHP,N,,Y,07-54-000,N,,N,X,,Southwestern Public Service Co,17718,TX,12.5, , ,N,,,,,,N,X
64408,Stockyard Wind,56838,Brisket Wind (8) LLC,11896 Light Plant Road,Sunray,TX,79086,Moore,36.0075,-101.8614,MRO,SWPP,Southwest Power Pool,,22,NR,2,IPP Non-CHP,N,,Y,07-53-000,N,,N,X,,Southwestern Public Service Co,17718,TX,34.5, , ,N,,,,,,N,X
64408,Stockyard Wind,56839,Flat Iron Wind (7) LLC,6603 FM 281,Sunray,TX,79086,Moore,36.0264,-101.9,MRO,SWPP,Southwest Power Pool,,22,NR,2,IPP Non-CHP,N,,Y,07-46-000,N,,N,X,,Southwestern Public Service Co,17718,TX,34.5, , ,N,,,,,,N,X
63166,"Marshall Wind Farm, LLC",56840,Marshall Wind 1 LLC,2409 190th Street,Marshall,MN,56258,Lyon,44.3253,-95.8142,MRO,MISO,"Midcontinent Independent Transmission System Operator, Inc..",,22,NR,2,IPP Non-CHP,N,,Y,08-59-000,N,,N,X,,Otter Tail Power Co,14232,MN,34.5, , ,N,,,,,,,
14354,PacifiCorp,56841,Glenrock,1028 - 55 Ranch Road,Glenrock,WY,82637,Converse,43.0181,-105.835278,WECC,PACE,PacifiCorp - East,,22,RE,1,Electric Utility,N,,N,,N,,,X,,PacifiCorp,14354,WY,230, , ,N,,,,,,,
14354,PacifiCorp,56842,Rolling Hills,1028 - 55 Ranch Road,Glenrock,WY,82637,Converse,43.0572,-105.8543,WECC,PACE,PacifiCorp - East,,22,RE,1,Electric Utility,N,,N,,N,,,X,,PacifiCorp,14354,WY,230, , ,N,,,,,,,
14354,PacifiCorp,56843,Seven Mile Hill,3 Miles NW of Medicine Bow,Medicine Bow,WY,82329,Carbon,41.9203,-106.3758,WECC,PACE,PacifiCorp - East,,22,RE,1,Electric Utility,N,,N,,N,,,X,,PacifiCorp,14354,WY,230, , ,N,,,,,,,
56073,Wheat Field Wind Power Project LLC,56854,Wheat Field Wind Power Project,73501 Blalock Canyon Road,Arlington,OR,97812,Gilliam,45.675804,-120.31832,WECC,BPAT,Bonneville Power Administration,,22,NR,2,IPP Non-CHP,N,,N,,Y,EG08-10,N,X,,Bonneville Power Administration,1738,OR,230, , ,N,,,,,,X,X
56074,Arlington Wind Power Project LLC,56855,Arlington Wind Power Project,72650 Rattlesnake Road,Arlington,OR,97812,Gilliam,45.7167,-120.2008,WECC,BPAT,Bonneville Power Administration,,22,NR,2,IPP Non-CHP,N,,N,,Y,EG08-2,N,X,,Bonneville Power Administration,1738,OR,230, , ,N,,,,,,X,X
56075,Rail Splitter Wind Farm LLC,56856,Rail Splitter Wind Farm,27497 Voynton Rd.,Hopedale,IL,61747,Tazewell,40.3692,-89.4022,SERC,MISO,"Midcontinent Independent Transmission System Operator, Inc..",,22,NR,2,IPP Non-CHP,N,,N,,Y,EG08-27; ER08-1227,N,X,,Ameren Illinois Company,56697,IL,138, , ,N,,,,,,N,X
56072,"Marble River, LLC",56857,Marble River Wind Farm,11 Marble River Way,Churubusco,NY,12933,Clinton,44.975833,-73.929722,NPCC,NYIS,New York Independent System Operator,,22,NR,2,IPP Non-CHP,N,,N,,Y,EG08-5,N,X,,New York Power Authority,15296,,230, , ,N,,,,,,,
56071,"Sagebrush Power Partners, LLC",56858,Sagebrush Power Partners,3701 Hayward Rd,Ellensburg,WA,98922,Kittitas,47.1356,-120.6872,WECC,BPAT,Bonneville Power Administration,,22,NR,2,IPP Non-CHP,N,,N,,Y,EG07-86,N,X,,Bonneville Power Administration,1738,WA,230, , ,N,,,,,,X,X
64637,Crosswind Energy Project,56859,Crosswind Energy Project,3950 360th Avenue,Ruthven,IA,50516,Palo Alto,43.0475,-94.9228,MRO,MISO,"Midcontinent Independent Transmission System Operator, Inc..",,22,NR,2,IPP Non-CHP,N,,Y,"QF05-27, 05-225, -5-224, 06-232, 05-219, 05-222, 05-226",N,,N,X,,Corn Belt Power Coop,4363,,69, , ,N,,,,,,,
64646,"Hardin Hilltop Wind, LLC",56860,Hardin Hilltop Wind LLC,1563 220th Street,Jefferson,IA,50129,Greene,42.0822,-94.365,MRO,MISO,"Midcontinent Independent Transmission System Operator, Inc..",,22,NR,2,IPP Non-CHP,N,,Y,05-186-000,N,,N,X,,Interstate Power and Light Co,9417,IA,34.5, , ,N,,,,,,,
57170,"EDF Renewable Asset Holdings, Inc.",56874,Shiloh Wind Project 2 LLC,6523 Montezuma Hills Rd,Birds Landing,CA,94512,Solano,38.1711,-121.8461,WECC,CISO,California Independent System Operator,,22,NR,2,IPP Non-CHP,N,,N,,N,,N,X,,Pacific Gas & Electric Co,14328,CA,230, , ,N,,,,,,,
57170,"EDF Renewable Asset Holdings, Inc.",56876,Wapsipinicon Wind Project,228 Industrial Park Drive,Dexter,MN,55926,Mower,43.8006,-92.6822,MRO,MISO,"Midcontinent Independent Transmission System Operator, Inc..",,22,NR,2,IPP Non-CHP,N,,N,,N,,N,X,,Great River Energy,7570,,161, , ,N,,,,,,N,X
