Utility ID,Utility Name,Plant Code,Plant Name,State,County,Generator ID,Status,Technology,Prime Mover,Sector Name,Sector,Nameplate Capacity (MW),Summer Capacity (MW),Winter Capacity (MW),Operating Month,Operating Year,Lenses / Mirrors?,Single-Axis Tracking?,Dual-Axis Tracking?,Fixed Tilt?,East West Fixed Tilt?,Parabolic Trough?,Linear Fresnel?,Power Tower?,Dish Engine?,Other Solar Technology?,Azimuth Angle,Tilt Angle,DC Net Capacity (MW),Crystalline Silicon?,Thin-Film (CdTe)?,Thin-Film (A-Si)?,Thin-Film (CIGS)?,Thin-Film (Other)?,Other Materials?,Net Metering Agreement?,Net Metering DC Capacity (MW),Virtual Net Metering Agreement?,Virtual Net Metering DC Capacity (MW)
56990,NJR Clean Energy Ventures Corporation,61074,Pemberton Road II,NJ,Burlington,PEMB2,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,8.8,8.8,8.8,6,2017,,,,Y,,,,,,,180,20,10,Y,,,,,,N, ,N, 
57222,Liberty Utilities (CalPeco Electric) LLC,61084,Luning Energy,NV,Mineral,LNING,OP,Solar Photovoltaic,PV,Electric Utility,1,50,50,50,2,2017,,Y,,N,,,,,,,180,0,54.5,Y,,,,,,N, ,N, 
64778,"Strata Manager, LLC",61085,Stone Solar,NC,Robeson,1,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,5,5,5,8,2016,,,,Y,,,,,,,180,20,6.7,,Y,,,,,N, ,N, 
64778,"Strata Manager, LLC",61086,Tripple State Farm,NC,Iredell,1,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,5,5,5,10,2016,,,,Y,,,,,,,180,20,6.8,,Y,,,,,N, ,N, 
64778,"Strata Manager, LLC",61087,Wadesboro Farm 1,NC,Anson,1,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,5,5,5,3,2015,,,,Y,,,,,,,180,25,6.5,,Y,,,,,N, ,N, 
64778,"Strata Manager, LLC",61088,Delco Farm,NC,Columbus,1,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,5,5,5,6,2016,,,,Y,,,,,,,190,20,6.6,,Y,,,,,N, ,N, 
64778,"Strata Manager, LLC",61089,Fisher Solar Farm - NC,NC,Stanly,1,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,5,5,5,10,2015,,,,Y,,,,,,,180,20,6.5,,Y,,,,,N, ,N, 
64778,"Strata Manager, LLC",61090,Kinston Davis Farm,NC,Lenoir,1,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,5,5,5,3,2015,,,,Y,,,,,,,180,20,6.5,Y,,,,,,N, ,N, 
64778,"Strata Manager, LLC",61091,Laurinburg Farm,NC,Scotland,1,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,5,5,5,12,2015,,,,Y,,,,,,,180,20,6.4,,Y,,,,,N, ,N, 
58822,MC Power Companies Inc,61092,Independence Solar Farm,MO,Jackson,IPL1,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,3,3,3,3,2017,,,,Y,,,,,,,180,25,3.6,Y,,,,,,N, ,N, 
64778,"Strata Manager, LLC",61093,Mills Anson Farm,NC,Anson,1,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,5,5,5,6,2016,,,,Y,,,,,,,180,20,6.5,Y,,,,,,N, ,N, 
64778,"Strata Manager, LLC",61094,Old Wire Farm,NC,Scotland,1,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,5,5,5,12,2016,,,,Y,,,,,,,180,20,7.1,,Y,,,,,N, ,N, 
64778,"Strata Manager, LLC",61095,Railroad Farm 2,NC,Robeson,1,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,5,5,5,10,2014,,,,Y,,,,,,,186,20,6.8,,Y,,,,,N, ,N, 
64778,"Strata Manager, LLC",61096,Sampson Solar,NC,Sampson,1,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,2,2,2,7,2015,,,,Y,,,,,,,180,20,2.7,,Y,,,,,N, ,N, 
60710,"Marie's Way Solar I, LLC",61097,Syncarpha Freetown,MA,Bristol,SYNFR,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,3.9,3.9,3.9,11,2016,,,,Y,,,,,,,180,25,5.2,Y,,,,,,N, ,Y,5.2
56769,Consolidated Edison Development Inc.,61098,Battle Mountain Solar Project,NV,Humboldt,BMSP,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,101,101,101,5,2021,,Y,,,,,,,,,358,0,122.9,Y,,,,,,N, ,N, 
60712,South Maui Renewable Resources LLC,61099,Kihei Solar Farm,HI,Maui,KIHEI,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,2.9,2.9,2.9,5,2018,,,,Y,,,,,,,10,12,3.9,Y,,,,,,N, ,N, 
60713,Ku'ia Solar LLC,61101,Ku'ia Solar,HI,Maui,KUIA,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,2.9,2.9,2.9,10,2018,,,,Y,,,,,,,45,14,3.9,Y,,,,,,N, ,N, 
60947,Tesla Inc.,61104,Pima Community College - East Campus,AZ,Pima,PV1,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,1.3,1.3,1.3,8,2017,,Y,,,,,,,,,180,10,1.8,Y,,,,,,Y,1.8,N, 
61012,AES Distributed Energy,61115,Manteca Land PV,CA,San Joaquin,MANT1,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,1,1,1,12,2017,,,,Y,,,,,,,180,20,1.3,Y,,,,,,N, ,N, 
61012,AES Distributed Energy,61116,Delano Land 1,CA,Kern,DELA1,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,1,1,1,12,2017,,Y,,N,,,,,,,90, ,1.3,Y,,,,,,N, ,N, 
61012,AES Distributed Energy,61117,Bakersfield PV 1,CA,Kern,BAKE1,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,5.3,5.3,5.3,12,2017,,Y,,,,,,,,,90, ,7,Y,,,,,,N, ,N, 
61012,AES Distributed Energy,61118,Bakersfield Industrial PV 1,CA,Kern,BIND1,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,1,1,1,12,2017,,N,,Y,,,,,,,180,20,1.5,Y,,,,,,N, ,N, 
60731,Quichapa 1 LLC,61119,Quichapa 1,UT,Iron,W5519,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,3,3,2.7,12,2016,N,Y,,,,,,,,,170,59,3.9,Y,,,,,,N, ,N, 
60732,Quichapa 2 LLC,61120,Quichapa 2,UT,Iron,W5520,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,3,3,2.7,12,2016,,Y,,,,,,,,,170,59,3.9,Y,,,,,,N, ,N, 
60733,Quichapa 3 LLC,61121,Quichapa 3,UT,Iron,W5521,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,3,3,2.7,12,2016,,Y,,,,,,,,,170,59,3.9,Y,,,,,,N, ,N, 
60734,"Elizabeth Mines Solar 1, LLC",61124,Elizabeth Mines Solar 1,VT,Orange,EMS1,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,5,5,5,11,2017,,,,Y,,,,,,,180,21,7,Y,,,,,,N, ,N, 
27316,Town of Stowe- (VT),61125,Nebraska Valley Solar Farm,VT,Lamoille,NVSF,OP,Solar Photovoltaic,PV,Electric Utility,1,1,1,1,8,2016,,,,Y,,,,,,,190,20,1.4,Y,,,,,,N, ,N, 
63026,"Oppidum Renewables USA, LLC",61126,Bedford Solar,VA,Bedford,12346,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,3,3,3,12,2017,,Y,,,,,,,,,180, ,3.4,Y,,,,,,N, ,N, 
63026,"Oppidum Renewables USA, LLC",61127,Gamble Solar,NC,Rutherford,12348,OP,Solar Photovoltaic,PV,IPP Non-CHP,2,3,3,3,12,2019,,,,Y,,,,,,,0,20,4.5,Y,,,,N,,N, ,N, 
